Id,Label
1532,შპს ჭუჭა
1533,შ.პ.ს. "ოაზისი-2008"
1534,ბათუმის შოთა რუსთაველის სახელმწიფო უნივერსიტეტი
1535,შპს ექსპრეს ავტო სერვისი
1536,შპს "იბერიასერვისი"
1537,ჯი ემ ჯი ცენტრი
1538,შპს თანადგომა-1-გაზეთ საქართველოს რესპუბლიკის გამომცემელი
1539,შპს სანაპირო-2012
1540,MUEHLBAUER AG
1541,Polska Wytwornia Papierow Wartosciowych S.A.
1542,შ.პ.ს აგროსერვისი
1543,შპს ნოდ-გრუპ
1544,რუსუდან ფასიეშვილი
1545,ბადრი გამრეკელიძე
1546,შპს ქედის ავტოსატრანსპორტო საწარმო
1547,ი/მ ლალი ონიანი
1548,ავთანდილ დუმბაძე
1549,შპს ჰორიზონტ-ეირი
1550,გიორგი ჭიბალაშვილი
1551,ლია ოთარაშვილი
1552,შ.პ.ს. ,,ფირმა ნიკა''
1553,შპს pro.mt
1554,თელავის რაიონის საპროექტო-სახარჯთაღრიცხვო ბიურო
1555,დავით გალოგრე
1556,დავით ალიაშვილი
1557,შპს კადასტრი-რეესტრი
1558,შპს MEDMARINE
1559,სიენი
1560,საუნდ დიზაინ სტუდია
1561,იბერია ავტო ლენდი
1562,შპს WOOD LAND
1563,შელტეკ საქართველო
1564,ჯეოლაბინსტრუმენტები
1565,შპს   ბარბი
1566,გიორგი სამხარაძე
1567,თმჯ მედიქალ
1568,შპს აუდიტი და კონტროლი
1569,კ.ერისთავის სახელობის ექსპერიმენტული და კლინიკური ქირურგიის ეროვნული ცენტრი
1570,შპს საოჯახო მედიცინის ქართულ-ამერიკული კლინიკა
1571,ვარდო ბერიძე
1572,#5 კლინიკური საავადმყოფო
1573,შპს საქართველოს საპატრიარქოს წმიდა იოაკიმე და ანას სახელობის სამედიცინო ცენტრი
1574,ნოდარ სპარსიაშვილი
1575,თენგიზ კაკოჩაშვილი
1576,სახალხო აფთიაქი
1577,არო-11
1578,შპს "გოკა"
1579,შ.პ.ს. ,,გამწვანების, მცენარეთა ფორმირების და დაცვის საწარმო"
1580,შპს გრინვოლდ ჯორჯია
1581,შპს ამა გრუპ
1582,ი/მ "გიორგი ჩიხრაძე"
1583,შოთა გელაშვილი
1584,რემმშენი-ბორჯომი
1585,სს"ელექტრომოძრავი შემადგენლობის სარემონტო ქარხანა თბილისის ფილიალი"
1586,ვახტანგ იაკობაშვილი
1587,სქაიქლინერს
1588,"მეგა ქლინინგი"
1589,შპს  "ოფის სერვისი"
1590,შპს ნოვატორი
1591,კალციტი
1592,შპს UNM
1593,გიორგი ცერცვაძე
1594,შპს დიდი მინდორი
1595,აც ჯგუფი
1596,შპს ფრინეტი
1597,გიორგი კალანდაძე
1598,ლალი ნეფარიძე
1599,შპს პური ქალაქური
1600,დიმიტრი პატარავა
1601,ბესიკი გრატიაშვილი
1602,ნატო ჩიტორელიძე
1603,კომუნალური დაწესებულებების კომბინატი
1604,ნონა ახალაია
1605,ირაკლი კვიჟინაძე
1606,ბადრი ჯახია
1607,ტრანს სერვისი
1608,სამველ ისრაელიან
1609,მარინა აივაზაშვილი
1610,შპს ,,ედენა"
1611,ჯი ენ ენ
1612,ჟონარი ხეცაძე
1613,ირინე
1614,შპს "არტ ვიჟენი"
1615,ი.მ. ზურაბ აბულაძე
1616,შპს თჯ ბეგა აუდიტი
1617,კახაბერ ცარიელაშვილი
1618,ლაშა ღამბაშიძე
1619,ქართლოს შაბურიშვილი
1620,ზომა
1621,ნუნუ ცხადაძე
1622,შპს პერფეკტ +
1623,ეთერი დგებუაძე
1624,ირაკლი სიხარულიძე
1625,მვპ
1626,მაგული ჯინჭარაძე
1627,საგამომცემლო სახლი ქართული ელიტა
1628,ბატაშ დიზაინი
1629,თამთა
1630,ი.მ. გუგული ბოლქვაძე
1631,ბადრი ქონიაძე
1632,შპს ჯორჯიან ექსპრეს სფეშელი
1633,სისუფთავის ინდუსტრია
1634,შპს მარკშეიდერი 2011
1635,შ.პ.ს. სისხლის გადასხმის საქალაქო სადგური
1636,ი/მ გენო ცინცაძე
1637,შპს "გაზეთი ამბროლაურის მოამბე"
1638,ლიბრა
1639,შპს M and M
1640,შპს ამბროლაურის კომუნალური 2009
1641,გელა ენუქიძე
1642,მარინა ბრეგაძე
1643,კობაშარაბიძე
1644,ალიოშა ცერცვაძე
1645,სივილ კონსტრაკშენ
1646,შპს R-deluxe
1647,შპს "ექსპრესდიაგნოსტიკა"
1648,სინათლე-2006
1649,რალი კონტინენტალი
1650,შპს "სკს"
1651,მირიან მდივანი
1652,თენგიზი რევიშვილი
1653,შპს ლოგიკა
1654,საქართველოს ცენტრალური კავშირგაბმულობის კორპორაცია
1655,ნინიკო
1656,შპს ფაუნა-2007
1657,შპს "მწვანე სახლი"
1658,ქალაქსერვისი
1659,მაგთიკომი
1660,ატრიუმი
1661,შპს სოლო
1662,ფოტოპლაზა+
1663,სანიტარული სერვისი
1664,ლიუდმილა შენგელია
1665,ხათუნა პეტრიაშვილი
1666,გიორგი  გავაშელაშვილი
1667,შპს ი-თი-აი 2000
1668,თ.ბ-კაპიტალი
1669,შპს თათიდანი
1670,გიორგი ქარსელაძე
1671,შპს ოლდანი
1672,არჩილი დალაქიშვილი
1673,კობა კოჭლამაზაშვილი
1674,შპს ლივანე
1675,ლანჩხუთი-სერვისი
1676,დრაივერ ცენტრი
1677,სუპერ ტვ
1678,ამირან ხომერიკი
1679,სოლეი
1680,გზები
1681,ტექნო არტი
1682,შპს ნუგა
1683,ნუნუ ახალაია
1684,ჯეო თრეიდი
1685,შპს მაიქროსოფთ საქართველო
1686,შპს ვიპი
1687,"დიკე 2010"
1688,''პაატა ღუბელაძე''
1689,ლევან მგელაძე
1690,"აბსოლუტპლუსი"
1691,მზე 2010
1692,შპს იკა
1693,მაგნიტი
1694,შპს დარსა
1695,შპს PONTO SI GROUP
1696,ნილი
1697,შპს ფუდ მენეჯმენტ გრუპ
1698,დიკა
1699,მილერი და კომპანია
1700,ქართული ტექსტილი
1701,შპს პარაბოლა
1702,შპს "უშიშროების და საკუთრების დაცვის სამსახური თორნი"
1703,ავთანდილ ზვიადაძე
1704,შპს   ამპერი
1705,შპს მწვანე გარემო
1706,შპს ,,კასპის კეთილმოწყობა"
1707,შ.პ.ს. "ქარელის კეთილმოწყობის სამსახური"
1708,თეგეტა პრემიუმ ვიიქელს
1709,ნიკოლოზ ბედოშვილი
1710,ი/მ გენადი ძირკვაძე
1711,პრეს-ექსპრესი
1712,ბ-ბ ჯგუფი-2009
1713,შპს "გამა კონსალტინგი"
1714,შპს  გეოტეკი
1715,ენერგოსერვისი
1716,სადაზღვევო კომპანია "ტაო"
1717,დავითი კაციტაძე
1718,ბრენდა იბერია
1719,განათება +
1720,გორმშენი
1721,გარე განათება
1722,მშენებელი 4
1723,ზაალი აბრამიშვილი
1724,ანდრია კაპანაძე
1725,ნელი შუბითიძე
1726,შ.პ.ს. "ხიდმშენი 99"
1727,წყალსადენისა და კანალიზაციის საექსპლუატაციო სამსახური
1728,თეონა პაპავა
1729,ვასილ დურგლიშვილი
1730,რევაზ შავაძე
1731,შპს მას-კომპანია
1732,შპს "სერიდა"
1733,შპს თეისთი
1734,აკვედუკი 07
1735,თემურ ნაჭყებია
1736,ქალთა საქველმოქმედო ფონდი ~ვიქტორია~
1737,კავშირი "ჩვენი ნუგეში"
1738,შპს ემპა კომპანი
1739,თეონა ღონღაძე
1740,გრიგოლ მღვდელაძე
1741,შპს სოფიო-2010
1742,ბიზნეს სტარი
1743,"საზღვაო სასწავლო ცენტრი ანრი"
1744,ბესარიონ ბექაური
1745,ალექსანდრე მურცხვალაძე
1746,"ნათელა ხუცურაული" და ს.პ.ს. "კრისტალი"
1747,შოთა არჯევნიშვილი
1748,სთარი2007
1749,ევროპლანტ ჯორჯია
1750,ენერჯი სერვისი ჯორჯია
1751,დომინო
1752,პალმა 2008
1753,შპს ღია საზოგადოებრივი კოლეჯი
1754,შპს ტექნო 777
1755,ნიუ კომუნალ სერვისი
1756,"საფარი"
1757,ლევან ავალიშვილი
1758,თერმა სერვისი
1759,შპს ჯენერიკი
1760,ვეისმარკ
1761,კომპლექს-სერვისი
1762,გორი-2008
1763,შპს " გორის კეთილმოწყობის სამსახური "
1764,მიმდემი
1765,ბთმ გროუპ
1766,ნოდარი გულაშვილი
1767,შპს ქუთაისის პროფილაქტიკური დეზინფექციის სადგური
1768,იოსებ ნანუაშვილი
1769,ენციკლოპედია ქუთაისი
1770,იური იმედაძე
1771,ტრეიდ პრო
1772,ი.ს. ზვიად ცეცხლაძე
1773,სტარტი
1774,შპს აკად.ნ.ყიფშიძის სახელობის ცენტრალური საუნივერსიტეტო კლინიკა
1775,ლედი ბექაური
1776,შპს,,გზები და კეთილმოწყობა,,
1777,შპს "ბელ-ბაუ"
1778,"MSHEN-GROUP მშენ-გროუფ"
1779,შპს გუმბათი
1780,ნანული კოპაძე
1781,დავით გოროზია
1782,შპს ,,ენ ჯი ემ კომპანი"
1783,მარდიოქსი
1784,ვახტანგ ესაიაშვილი
1785,რუსთავის ავტობაზრობა
1786,გაზტექმშენი
1787,შპს სამშენებლო ლაბორატორია
1788,კომფორტი გრუპი
1789,ჯაბა ტეფნაძე
1790,შპს ნიუ-ემ
1791,ქ.ა.ლ.დ.
1792,ადროიტ
1793,ვახტანგ თევზაძე
1794,აი თი დი სი
1795,საბა
1796,ინჟმშენი 96
1797,შ.პ.ს. ,,გზამშენი XXI"
1798,ნინო ლოლაძე
1799,შპს "პილონი"
1800,შპს  ტანო 555
1801,სს ჰემატოლოგიისა და ტრანსფუზიოლოგიის ს/კ ინსტიტუტი
1802,სისხლის ბანკი
1803,მცხეთის კომუნალური გაერთიანება
1804,შპს შუქნიშანი გ&მ
1805,შპს GSM
1806,თბილისი მედიკ
1807,ექსპრეს დიაგნოსტიკა
1808,ჰეპატოლოგიური კლინიკა ,,ჰეპა"
1809,შპს აზრი
1810,შპს ფარმატექი
1811,შპს ეი ბი ემ მედიკალ
1812,ნუკრი არეშიძე
1813,ზურაბ ბერიანიძე
1814,ემ თი ემ გრუპ
1815,თადა კილასონია
1816,შპს ZUPA
1817,შპს მანიბა
1818,LLC "Plant"Pozhspetsmash"
1819,ქედის კომუნალურსერვისი
1820,თამარა ჩიხლაძე
1821,ოთარ ხარაძე
1822,ჯანმრთელობის მომსახურების გერმანია-საქართველოს კომპანია
1823,'ბებე-2009'
1824,მშენსერვისი 2011
1825,შპს იაფი
1826,მალგო
1827,მიხეილ ნაჭყებია
1828,ალექსანდრე კლდიაშვილი
1829,თბილისის საერთაშორისო საავიაციო სასწავლო ცენტრი
1830,შპს თევა
1831,გელა კვირკველია
1832,შპს "ბაქარი"
1833,ბიოიმპიანტი ჯორჯია
1834,სიმონა გახარია
1835,შპს "ჯი ემ სერვისი"
1836,სტეფანე პეტრიაშვილი
1837,თამაზი ტრაპაიძე
1838,თბილისის ვივარიუმი
1839,ზაზა ვარდუაშვილი
1840,გიორგი ელბაქიძე
1841,კო-ზა
1842,შპს "სარი"
1843,ოთარ ჩხარტიშვილი
1844,ვიქტორ ახვლედიანი
1845,საკუთრების დაცვის სამმართველო-I
1846,შპს ალფა-კომი
1847,გლობალ მოტორს ჯორჯია-ჯი ემ ჯი
1848,ზურაბ სტურუა
1849,შპს "ლოჭინი"
1850,მეოხი
1851,დავით ჭელიძე
1852,შპს მედკაპიტალი
1853,შპს დაცვის სამსახური თბილისი
1854,მწვანე ქუთაისი
1855,შ.პ.ს "ჰიდროსერვისი"
1856,D-LIGHT
1857,შპს ალმ კორპორაცია
1858,შპს ბათუმის პური 2012
1859,მამუკა მენთეშაშვილი
1860,იროთი
1861,შ.პ.ს "გვანცა 2009"
1862,ი/მ ლეილა სულაბერიძე
1863,მალხაზ სანთელაძე
1864,გზამშენპროექტი
1865,გარემოს ეროვნული სააგენტო
1866,ტექნო კრაფტ სერვისი
1867,ზურაბ ბაზიარი
1868,ირაკლი გვენცაძე
1869,სიახლე
1870,ი/მ თეიმურაზ სამოსონიძე
1871,გიორგი სამსონიძე
1872,ლელა შუბითიძე
1873,პაპირონი
1874,იმედა ნამორაძე
1875,ი/მ ანდრანიკ მანუკიან
1876,კომპანია დე.ტა
1877,საქართველოს ყრუთა კავშირი
1878,ედნარ კახაძე
1879,ჰერმესი
1880,შპს ლიდერ_ბილდერი
1881,მამული 2010
1882,თეონა საგინაძე
1883,მ&დ
1884,იმერეთის რეგიონალური კლინიკური საავდმყოფო
1885,შპს გამომცემლობა კლიო
1886,თი-ენდ-ჯი
1887,შპს შელე
1888,ალექსანდრე კახიძე
1889,არქეფექტი
1890,პირამიდა 555
1891,მერანი
1892,კოლორპაკი
1893,გოჩა ჩაკვეტაძე
1894,შპს Smith Georgia
1895,შპს თბილ-ტური
1896,შპს მეგა მობი
1897,ილგამ აბდულაევი
1898,ბადრი ჯგუშია
1899,შპს ლაგი 2009
1900,ილი ჯგუფი
1901,შპს ლუკა
1902,სოლომონი ქურდოვანიძე
1903,მერაბ დიასამიძე
1904,შპს ახალი ენერგია
1905,შპს "ნუტრილაინი"
1906,შპს MD Nutrition
1907,ვაჟა ანანიძე
1908,შპს ნენე
1909,მარიამ არჩემაშვილი
1910,გივი მუშკუდიანი
1911,ენგადი
1912,შ.პ.ს.,,ტაო"
1913,შ.პ.ს "პარმაღი"
1914,შპს საბა-2012
1915,ზურაბ მესხი
1916,ნანა ვარადაშვილი
1917,არტლუქსი
1918,შპს " ცეპელინი"
1919,შპს"დეუსპორტი"
1920,უნივერსალი
1921,ასა
1922,ანზორ ბერაძე
1923,გიორგი დემეტრაშვილი
1924,თბილსერვის ჯგუფი
1925,SEMEX GEORGIA
1926,დიდგორი-2011
1927,შპს სასწრაფო სამედიცინო დახმარების ცენტრი
1928,შპს "სენა ავტო სერვისი"
1929,"ეფექტი"
1930,"დიამედი"
1931,მირკო
1932,შპს   ბასიანი
1933,შპს სერვის1
1934,კრისტალ+
1935,ვასილ ჟამიერაშვილი
1936,ტექნოჯგუფი2012
1937,შპს ჯიმედ სერვისი Gemed Service
1938,შპს სისუფთავის სერვისი
1939,მამუკა კაპანაძე
1940,ბათუმი-ექსპრესი
1941,შპს დელტა პრინტი
1942,"ემ ჯი ჯგუფი"
1943,''ჭაბუკა გეთია''
1944,შპს "მაიფონი"
1945,ვილა XXI
1946,კახაბერ ნაჭყებია
1947,ქეთევან ბერიძე
1948,გიმანი
1949,გაგა ცერცვაძე
1950,შ.პ.ს ,,თაიმსერვისი"
1951,ნიში
1952,წითელქუდა 2008
1953,"ბაისო"
1954,შპს Aladashvili & co
1955,შპს   GDS company
1956,ვანო შუშტაკაშვილი
1957,შპს ჯი აი თი - 2007
1958,გოჩა ჩუბინიძე
1959,იოსებ ლოლიშვილი
1960,სპა-7
1961,პრინტ სერვისი
1962,შპს ბითისი ლტდ
1963,რანდი
1964,ვახტანგიხიმშიაშვილი
1965,ბაჩანა ბაიაშვილი
1966,ავტომობილი2003
1967,შპს G&G
1968,TMB
1969,შპს ბარამბო XXI
1970,სითი-რადიო
1971,ო და კ ბილდინგ კომპანი
1972,ნუგზარ სვიანაძე "იმედი"
1973,შპს ჰემა-2012
1974,შპს ბავშვთა ახალი კლინიკა
1975,ინგლისური წიგნი საქართველოში
1976,iPhone+
1977,მეგასპორტი
1978,შპს ალიონი
1979,ვახტანგი ჭიღვარია
1980,ლოჯიქალ სისტემზ კომპანი
1981,"მ&გ ჯგუფი"
1982,ინფოტელ-ჯორჯია
1983,შპს ROAD GROUP
1984,მასტერ კლასი
1985,ევრაზიამედი
1986,შპს კონსტრუქტორი 2012
1987,გეოსტონი
1988,ირაკლი ურუშაძე
1989,ვახტანგ რურუა
1990,მინდი 2010
1991,შპს  ფინეზა
1992,სერგო გუჯაბიძე
1993,პოლიგრაფი2010
1994,ინგა ჩიკვაიძე-ლომაძე
1995,შპს სამი
1996,აპოლონ ლორია
1997,შპს ჩოხატაურის საგზაო სამმართველო
1998,გიორგი მჭედლიშვილი
1999,ტავა
2000,შ.პ.ს "ათასოი ჯორჯია"
2001,მედტექნიკა
2002,შპს ჯადურე
2003,სი-თი-ეს ჯგუფი
2004,მაიჯიპიეს
2005,FRESHTOUR
2006,ავთანდილ მესხი
2007,პაატა გვალია
2008,თამაზი ივანიძე
2009,შპს კეთილმოწყობა
2010,საქკაბელი
2011,მეგი და კომპანია
2012,ავთანდილ გოცაძე
2013,შპს პარნასი-პრინტი
2014,ბერდია ცერცვაძე
2015,ნუგზარ სარალიძე
2016,აქსელი
2017,შ.პ.ს. "ლაზერლენდი"
2018,ელგუჯა ჯანგიძე
2019,"ესაბი"
2020,თენგიზ ბაკურაძე
2021,შპს ბოვან
2022,სერვის კომპანია
2023,ოთარ ბუზიაშვილი
2024,კახაბერ მანჯგალაძე
2025,შპს ZENI
2026,შპს Creative group
2027,შპს   POLVAR
2028,ობომოტორსი
2029,ლიბერთი ბანკი
2030,მაია ჩიტაია
2031,ელკალიტა
2032,ტმედი
2033,შპს ლომა-2000
2034,ზურაბ ვახტანგაძე
2035,შპს "ბესტ სელერი" - წიგნის სადისტრიბუციო სამსახური
2036,იაზონი
2037,სერგი ხარშილაძე
2038,შპს ექსპრეს-ტურისტი
2039,შ.პ.ს. "მარნეულის მუნიციპალიტეტის ავტოპარკი"
2040,სუპერი
2041,შპს საგე ტრანსი
2042,მადონა ბაკურაძე
2043,softmaster
2044,შპს მეგობრობა
2045,"ა.ი.-უნივერსალი"
2046,შალვა წივილაშვილი
2047,,,აშრიალი"
2048,კორნელი ტოგონიძე
2049,მარიამ ბერაძე
2050,შპს  "გორმედი"
2051,სმართ ჰაუს ენდ ოფის
2052,ინტელექტი
2053,შ.პ.ს "ჯორჯიან ბილდ"-ი
2054,შ.პ.ს "კომუნალური მეურნეობა ა"
2055,შპს მაღალი სამედიცინო ტექნოლოგიების ცენტრი, საუნივერსიტეტო კლინიკა
2056,ჯანი
2057,გრიგოლი ჩოგოვაძე
2058,ტობე
2059,შპს კაპიტალგრუპ+
2060,შპს ელიტ-ART
2061,შპს ჯოხტრანსი
2062,შპს “სუფთა გარემო ჯორჯია“
2063,ედალ
2064,შპს High Service
2065,თბილისის გადამდებ დაავადებათა ეპიდზედამხედველობისა და კონტროლის მუნიციპალური ცენტრი
2066,მარკშეიდერი
2067,შპს COMTEK
2068,არდიექსი
2069,სიმბიოზის
2070,ილიკო ჭანტურია
2071,შპს"შიკო"
2072,შპს კომპანია დაჩი
2073,სან XXII
2074,ფ/პ ამირან  ქურიძე
2075,ი/მ მამუკა მეტრეველი
2076,შპს ბუკა 2007
2077,ი/მ ნურა მჭედლიძე
2078,შ.პ.ს "მშენსპეცი"
2079,თეიმურაზ ბუთურიშვილი
2080,გივი გედევანიშვილი
2081,ი/მ თამარ ჭურაძე
2082,ამირან გოგოლაძე
2083,მადონა გერსამია
2084,ლამპარი2008
2085,შპს ARS-GEORGIA
2086,ზაზა აროშიძე
2087,თარი-08
2088,შპს გერმა პური
2089,შპს SAALIN GEORGIA
2090,ვანის სათბურები
2091,შპს "მინმშენი"
2092,შპს ,,თბილისის პორტალი"
2093,შპს "Green Country"
2094,ALDU
2095,შპს Greeny
2096,ალექსანდრე ასანიძე
2097,საქველმოქმედო ფონდი ~ვიქეა ჯორჯია~
2098,ბესიკ დოხნაძე
2099,შოუ ტექნიკის ცენტრი
2100,ბაღდათის ავტოგზა
2101,პარგევ იორდანიან
2102,შპს Import.ge
2103,მარად გაგნიძე
2104,დავით კვაჭაძე
2105,ჯეობიტი
2106,ახალი ტექნოლოგიები
2107,მეგკო
2108,შპს B & G
2109,კასა ტრეიდი
2110,შ.პ.ს.''კაპიტელი''
2111,ცირა-2009
2112,ბრილი
2113,შპს,,ელიტმშენი"
2114,შპს ნ&გ ჯგუფი
2115,,,დემე დეველოპმენტი''
2116,შპს ტრანს-ინერტი
2117,შპს ალიანს სერვისი
2118,დელტა სისტემსი
2119,რამაზ ხელაძე
2120,აჭარის მასობრივი სპორტის ფედერაცია
2121,ი/მ ზურაბ თავაძე
2122,დევეპლიუსი
2123,შპს "TVC Georgia"
2124,დეიზი
2125,შპს კიდა
2126,შპს "პოსეიდონის სამყარო"
2127,შპს lazo
2128,მამუკა ფხაკაძე
2129,შპს „ტრანსმშენი“
2130,გრაფიტი
2131,რაჟდენ ნადირაშვილი
2132,ლაშა მოსულიშვილი
2133,შ.პ.ს. ,,მადლი+"
2134,ადუ
2135,ელდორადო
2136,ვარლა
2137,შპს სომეთ მედიქალ საფლაი (სმს)
2138,შპს ანგი
2139,შპს GEO მითი
2140,თბს ტვ
2141,LifeTime
2142,შპს A.B. Group
2143,ენერგია 2010
2144,შპს ,,ელვა"
2145,სისუფთავის წყარო
2146,კავკასიის ბიზნეს კომპანია
2147,კახაბერი ბარდაველიძე
2148,ლიმპია
2149,ოჯახის ექიმის სამედიცინო ცენტრი
2150,მეგა ბემონი
2151,თეგეტა მოტორსი ქუთაისი
2152,"საქართველოს ჰემოფილიისა და დონორობის ასოციაცია"
2153,საგანგებო და გადაუდებელი სიტუაციების მართვის სააგენტო
2154,ბრავო რექორდს
2155,ზაზა გიგოლაშვილი
2156,ბიემსი გორგია
2157,შპს ზუკა
2158,სანტა ესპერანსა
2159,GeoTech
2160,გოჩა ებრალიძე და კომპანია
2161,ინდ. მეწარმე ,,ლეო მირიანაშვილი"
2162,შპს msg group
2163,შპს კაპიტალმშენი
2164,ი.მ. ქებულ აბაშიძე
2165,შპს ,,ჯოტო-50"
2166,თემური ცუკილაშვილი
2167,ტრიადა
2168,ნინო ჩიტაძე
2169,შპს ჯარუ
2170,რემარტ
2171,ტორერო
2172,შპს  "დინა"
2173,„მარინა სარალიძე”
2174,"კვანტ-ელექტრონიკს"
2175,ტრანსლიდერი
2176,შპს ,,ჯითიესი"
2177,შპს NJ-company
2178,სოზარ ბუთურიშვილი
2179,აჭარსპეცპროექტი
2180,დაბა+
2181,ბიო-მედი
2182,ნატო შუბითიძე
2183,ივერი თავდგირიძე
2184,პაატა დოლიძე
2185,შპს სანია
2186,შპს ლამა 2012
2187,ბაღდათრემშენი
2188,ამაგი
2189,შპს   უნივერსალმშენი
2190,ერთობა 2012
2191,გუმბათი XXI
2192,ფილე
2193,შპს ზოდი
2194,კანუდოსი
2195,პროცესორი
2196,სპეცენერგორემონტი
2197,შპს უნი ინვესტი UNI INVEST
2198,შპს Temo-2012
2199,ზ და გ
2200,უნივერსალ მშენებელი
2201,შ.პ.ს. "თაუერს+"
2202,"გიორგი მუშკუდიანი"
2203,კახაბერ კოპალიანი
2204,შპს მშენი
2205,მინდოზა
2206,შპს ნაციმციმელი
2207,გიორგი ქობულაშვილი
2208,სტუდია 72
2209,კონსოლი
2210,შპს ტექნიკ ლოჯისტიკი & სერვისი
2211,შპს კომფორტი XXI
2212,გვიმრაძე და კომპანია
2213,ლერი
2214,ი/მ თალიკო შავაძე
2215,რესპუბლიკური უნიტარული საწარმო "კრიპტოტეხ" გოზნაკა
2216,მდგრადი-2008
2217,აგროდეკორსერვისი
2218,სოუნდ სითი
2219,შპს ოცნება 2010
2220,შპს დიდოსტატი
2221,იოსებ გოგოლაძე
2222,კახა ზაქრაძე
2223,მამუკა კუბლაშვილი
2224,უნივერსალი
2225,შპს მადაური
2226,Casa group
2227,შპს გემო +
2228,ბერმუხა XXI
2229,შპს "B-T Group"
2230,შპს პინაკი
2231,შპს როიალ გრაფიკსი
2232,შპს "ევროპლანტ ჯორჯია+"
2233,შპს გეო ტაუერ
2234,შპს TRADE GENERAL
2235,ნოდარ სიხარულიძე
2236,შპს Georgian Trading Company
2237,საქენერგორემონტი
2238,ირონ
2239,ალიგატორი
2240,ამერიტექი
2241,შპს უნივერსალ ინტრალოჯისტიკს
2242,შპს თაგი
2243,მკ
2244,შპს მობილაინ ჯორჯია
2245,გიორგი ლორია
2246,შპს "ნიუ ქორსლენდი"
2247,ავიაკომპანია თუშეთი
2248,კომპექსი
2249,მარიკა გეგუჩაძე
2250,შ.პ.ს. რემო
2251,სტოპ სტარტ
2252,შპს კედარი
2253,იმ,,აბელი დიასამიძე"
2254,შპს კერია
2255,გიული გიორგაძე
2256,ნუგზარ უგულავა
2257,ნინო დოლიაშვილი
2258,PROMETE
2259,შპს ADJARIAN BUSINESS DEVELOPMENT
2260,იოსებ შავაძე
2261,შ.პ.ს "ინჟინერი"
2262,,,მ-ლუქსი''
2263,შპს EUROHOUSE
2264,ტრენაჟორების სახლი
2265,ნუგზარი ლატარია
2266,შპს ელ თი ჯი
2267,ავთანდილ თამაზაშვილი
2268,ანა გოგელაშვილი
2269,შპს "სატრასტო კომპანია ედემი"
2270,მიხეილ გრემელაშვილი
2271,ჯი-ენდ-ჯი+
2272,მემონტაჟე ნიკა
2273,ბურჯი
2274,ჯორჯიან ექსპრესი
2275,თეიმურაზ დიასამიძე
2276,ანიმაციის განვითარების ფონდი
2277,გურამ ოდიშვილი
2278,ამირან ჭულუხაძე
2279,როლანდი ბრეგვაძე
2280,კვირაცხოველი
2281,შპს MS STUDIO
2282,ქართული გახმოვანება
2283,ELE
2284,სოციალური კვლევისა და ანალიზის ინსტიტუტი
2285,,,სხალთა 2007"
2286,შპს თბომონტაჟჯგუფი
2287,შ.პ.ს. "აჩი"
2288,მერაბი ყურაშვილი
2289,მამუკა ხუბულავა
2290,სიმაღლე
2291,ზურაბი გოცირიძე
2292,შპს კავკასიის ტრანსპორტი და ლოგისტიკა
2293,შპს ვეგა
2294,დიზაინ-ჯგუფი
2295,შპს ელ.ბილეთები
2296,ხათუნა წივწივაძე
2297,მარიამი-2005
2298,ლენი XXI
2299,გიორგი კაკურია
2300,თელავის საგზაო სამმართველო
2301,ლევან პატარაია
2302,ი/მ ნაზი კუპრეიშვილი
2303,შპს I.M.C.
2304,შპს ჯორჯიან ტექნოგრუპი
2305,იერი
2306,მართვის აკადემია
2307,მერაბ დოიჯაშვილი
2308,დიმიტრი ჯანყარაშვილი
2309,შ.პ.ს ”ძმები”
2310,შაქრო დიასამიძე
2311,შპს ჯარჯი 2010
2312,პისი ქორნერ
2313,გელვასი კაკოშვილი
2314,თემურ სხირტლაძე
2315,კობა გულბიანი
2316,შპს  GNL GROUP
2317,ი.მ მირიან მღებრიშვილი
2318,კომფორტ-სერვისი
2319,ლოჯისტიკ გრუპ აბრა
2320,შპს " L&R"  (ელ ენდ ერი)
2321,შპს  N&G
2322,კაპიტო ხაბეიშვილი
2323,სპორტ-არენა
2324,შპს ALGO
2325,შ.პ.ს. ,,კლოტოიდა 2009"
2326,სპს ქვენიფნელი
2327,ტექნო-ჯი
2328,ჯეოტექნო
2329,ფრიდონ დემეტრაძე
2330,ავთანდილ კოხოძე
2331,ექსიმ გრუპ
2332,საქართველოს ცეკვისა და სპორტული ცეკვის პროფესიონალთა ეროვნული საბჭო
2333,შპს არგინეთი
2334,მმ მშენი
2335,შპს ბასტიონი XXI
2336,გია ლომინეიშვილი
2337,რომან ბეჟანიძე
2338,გიგაური
2339,შპს D.M. Kobuleti
2340,შატილი 21
2341,დიდმა
2342,სპეცდიზაინმონტაჟი 2006
2343,შპს "კომფორტი 2008 +"
2344,ფოთიქალაქპროექტი
2345,შპს გეომმ
2346,შპს G&I group
2347,შპს დოკასპორტი
2348,მერაბ გიორგაძე
2349,გენრიხ კარსანიძე
2350,შ.პ.ს ,,ექსპერტმშენებელი"
2351,ლეილა ნადირაძე
2352,შპს გრემი
2353,მატრიცა XXI
2354,გრინ დისტრიბუშენი
2355,შპს  მეზანი
2356,შპს Inter Vest Projects
2357,შპს "დაიმონდ პრო"
2358,ჯი - ემ - ეს
2359,ბურჯი
2360,გიული ფართლაძე
2361,შპს A+B
2362,ქველოური 2010
2363,ზურაბი მუმლაძე
