Id,Label
1128,ბატონი
1129,შპს აბრა
1130,შპს ბულატი-2
1131,შპს ,,კკ-ჯგუფი"
1132,დამოუკიდებელ შემფასებელთა და აუდიტორთა კომპანია აუდიტესკორტი
1133,DPA
1134,შპს ,,კომუნალური 1"
1135,ვი აი პი პრინტი
1136,ი/მ "გიორგი ჩხაიძე"
1137,შ.პ.ს. "აკაენერჯი"
1138,შპს "სინათლე"
1139,მ.ს.ლაითს
1140,ეივიბი
1141,ქცია
1142,შპს სანი
1143,ქართული ტრადიციები2011
1144,შპს აბრისი-4
1145,დაისი
1146,ინტერიერი
1147,ლაშა ხვიჩიას სტამბა
1148,ტრანსპორტი2008
1149,green energi
1150,შპს ლენტეხის დასუფთავებისა და კეთილმოწყობის სამსახური
1151,შირაქი-GEO
1152,შპს საგზაო კომპანია
1153,ლიდერი
1154,შპს  ნამი
1155,შპს "მნათობი"
1156,ნიუ პროჯეკტ
1157,ამირანი ყანდიაშვილი
1158,შპს "აუდიტი"
1159,ი/მ ილია გოგელაშვილი
1160,შ.პ.ს ,,რუსთავენერგოსერვისი"
1161,შპს ჯუბა
1162,ჯეოკონტაქტი
1163,ალტერნატიული უსაფრთხოება
1164,დაცვის სამსახური მგლები
1165,გრიფინი+
1166,ინდ.მეწარმე "ნათელა დევაძე"
1167,შპს"ნამდვილი პროდუქტები"
1168,შპს საური
1169,შპს  NATURALI
1170,ნილი
1171,შპს გიორგი - 94
1172,ლიჩელი
1173,შუმერი
1174,შპს "ეკონომი"
1175,ზეზვა მაკალათია
1176,ქართლოს ურიადმყოფელი
1177,შპს ბითიესი
1178,გზამშენი-2005
1179,"სატრანსპორტო საამშენებლო კომპანია"
1180,შპს ისანი-სამგორის რაიონის საბინაო კომუნალური მომსახურების სერვისული ცენტრი #90
1181,სისაკ აივაზიან
1182,სადეზინფექციო სამსახური “თბილისი+“
1183,შ.პ.ს. "სერვისცენტრი"
1184,შპს კვესი ჯგუფი
1185,აკა ჯგუფი
1186,სერვის კომპანია
1187,ლინკი
1188,შპს იდეა
1189,შპს "არტ ვიჟენი"
1190,ი.მ. ზურაბ აბულაძე
1191,შპს სეფა
1192,შპს I.M.J. Group
1193,ოთარი წიკლაური
1194,ალექსი ჭოველიძე
1195,დავით ჯოლბორდი
1196,დელტამედ ჯორჯია
1197,შპს KANT-COMPANY
1198,დენტალ-ჯორჯია
1199,შპს პაზუ
1200,ი/მეწარმე ,,დავით ნარიმანიძე"
1201,შპს აგრო-მოლი
1202,შ.პ.ს. "სანტრილი"
1203,ი/მ დავით ბარდაძე
1204,კახაბერ ცერცვაძე
1205,სამეურნეო სამსახური
1206,ნოდარ მოსაშვილი
1207,სს G-Force 7 Company
1208,შპს ბისმარტ
1209,შპს MEDMARINE
1210,შპს მოდერნ სერვისის საქართველოს ფილიალი
1211,შპს Premium Logistic
1212,შპს ACHO 007
1213,შპს ბიოსანი
1214,ცის-ნამი
1215,შპს ვენკო
1216,ექსპრეს გეორგია 2006
1217,ლ.დ. ,,ტური,,
1218,შპს ზე-თე-ეს და კომპანია
1219,შპს ეკოქლინ
1220,მაგნიტი
1221,ლევან მურალაშვილი
1222,დავით აფრიამაშვილი
1223,შპს ჯორჯიან ბიზნესს ზონ
1224,ანტარესი
1225,სავარძელი
1226,საქპროექტარქიტექტურა
1227,Umbro-Georgia
1228,შპს გლობალ ქლინინგ კომპანი
1229,ელგუჯა ტყაბლაძე
1230,შ.პ.ს. "ცივი"
1231,შპს"სუფთა წყალი"
1232,სიმბათ
1233,ზურაბი დათეშიძე
1234,შ.პ.ს გარდაბანგანათებისა და კეთილმოწყობის სამსახური
1235,კვირაცხოველი
1236,შპს აგრო
1237,შპს მედელიტი
1238,შპს. "MAQ AUTOPARTS"
1239,შპს ჯორჯიან ალიანსი
1240,ფუდსერვისი
1241,შპს დ&ლ სერვისი
1242,"ნიუ ფუდი"
1243,შპს ,,აუდიტორული კომპანია პროფესიონალი"
1244,ინფოჯორჯია XXI
1245,კანტი
1246,გოჩა ოთარაშვილი
1247,"Crosslane  Investments limited"-ის კანონიერი წარმომადგენლობა
1248,შპს საჩინო
1249,დავით გოგატიშვილი
1250,შპს ინფოსერვისი
1251,ჯიმშერი ბერიძე
1252,შპს A and S
1253,ს.ს. "ხიდმშენი"
1254,იმუნა
1255,მაია გვეტაძე
1256,მენთეშ პროდაქშენი
1257,შპს INTERSPORT
1258,ფინანსები
1259,ფაუნტეინ ჯორჯია
1260,თამარიონი-2002
1261,თბილისელები
1262,ინდ. მეწარმე გიორგი ჭანია
1263,შპს ჯორჯიანმედი
1264,უშიშროების სამსახური "იმედი"
1265,მაგისტრი
1266,მირიან მდივანი
1267,შ.პ.ს პრიმა აუდიტი
1268,თენგიზ ჯოჯუა
1269,თეიმურაზი რუსია
1270,კომპანია "მედინსერვი"
1271,საგზაო კომპანია "თბილისი"
1272,სს ერღოკატ მაკედონია ა.ტ.ე.ვ.ე-ს საქართველოს ფილიალი
1273,ბლექ სი გრუპი
1274,ეტრატი კახეთი
1275,შპს დეკორი
1276,ავერსი-ფარმა
1277,შ.პ.ს,,ხალდეს"
1278,შპს LAV TRAVEL
1279,გიგა ჯინჭარაძე
1280,მშენებელი 2012
1281,სპს საადვოკატო ბიურო კორძახია, ჟღენტი
1282,ბიზნეს ჯგუფი
1283,ი/მ ,,ტარიელი თომაძე"
1284,შპს სკაინეტ
1285,ნიკოლოზი ონიაშვილი
1286,შ.პ.ს.;მარგი;
1287,გიორგი მარუქაშვილი
1288,შპს მომავალი
1289,შპს Z&G
1290,ომარ ბულბულაშვილი
1291,შპს მშენებელი-ნიკა 2009
1292,ბაკა+
1293,სისტემები
1294,შპს გამმა ლიფტი
1295,იდიალ გლობალი
1296,გამოყენებითი კვლევების კომპანია
1297,სოციალური კვლევების ინსტიტუტი
1298,შპს UP
1299,''თემური ქვარცხავა''
1300,ნიუ ბილდინგი 2008
1301,არილი
1302,შპს "ბელ-ბაუ"
1303,კავკასავტომაგისტრალი
1304,"რომან ჯინჭარაძე"
1305,უნისტილი
1306,სერგო ვერულაშვილი
1307,ელინა ქეცბაია
1308,შპს გუნგა
1309,ტექნიკური ცენტრი "გრო"
1310,გიორგი ქიბროწაშვილი
1311,ზაზა ონიაშვილი
1312,მარაბდა
1313,კომპანია ორბიტა
1314,შპს ელდორადო
1315,ნ და დ - 2000
1316,დავითი-100
1317,კავკასია პლიუსი
1318,შალვა დარახველიძე
1319,ეთერი მახვილაძე
1320,ი.მ. "გიორგი ბაბუხადია"
1321,შ.პ.ს კოლხეთი 97
1322,რამთა
1323,გიორგი ელბაქიძე
1324,შპს ვიტამინი
1325,შპს ფუდლაინ 2012
1326,ატომ ელექტრონიქსი
1327,შპს  GNG
1328,შ.პ.ს. "მითანა"
1329,ნდზ
1330,საქარტველოს ტექნიკური ჯგუფი
1331,საქბინრემპროექტი
1332,შ.პ.ს. ''სააგენტო სერვის ცენტრი ტ.გ.მ,,
1333,გოგსერვისი
1334,მიშა ახვლედიანი
1335,შ.პ.ს ბომს
1336,ი/მ ,,ნიკოლოზ ხაჩიძე"
1337,შპს ბერინგი
1338,შპს ,,გოლდმედი"
1339,შპს ვირშელი
1340,კოპალა
1341,ნინო ონოფრიშვილი
1342,ჯგუფი კახური საქმე
1343,გიორგი კაპანაძე
1344,სი-ჯი-ეს
1345,ფოთი ლიფტი
1346,VIP ჯგუფი
1347,შპს პრიმა ჯგუფი
1348,MW
1349,ილია გაბელია
1350,ტოტალ
1351,მშენსერვისი
1352,შარა
1353,ბორანი
1354,ტ და გ
1355,ჯი-აი-დი
1356,"ინფრასტრუქტურა-2008"
1357,რადექსი
1358,შპს. "იბერია-ჯ"
1359,შპს პრიმაქს-ჯორჯია
1360,კლიმატ დიზაინი
1361,ველი
1362,მცენარეთა დაცვის საწარმო
1363,ბელი
1364,ემზარ ნანუაშვილი
1365,შპს შენგელი
1366,ი/მ ბადრი თედიაშვილი
1367,შ.პ.ს. გამწვანება კრწანისი
1368,კუკური თაქთაქიშვილი
1369,ელიზბარი შარმაზანაშვილი
1370,შპს პროგრეს სერვისი
1371,გიორგი წიკლაური
1372,თემური ხოსრუაშვილი
1373,ტანდემი
1374,შპს უნიმედი აჭარა
1375,შ.პ.ს. "ბმპ+"
1376,ინტექს
1377,შპს ბიჯი
1378,ცენტრი
1379,ი/მ მარინე ფიფია
1380,ჯი ბი ელ
1381,''ტატო91''
1382,დათა+
1383,ზვიად შანთაძე
1384,სს გ.ნათაძის სახ. სანიტარიის, ჰიგიენისა და სამედიცინო ეკოლოგიის ს/კ ინსტიტუტი
1385,ლევან ქოჩორაშვილი
1386,ეტალონი
1387,შპს გიორგი
1388,ჰორეკა ჯორჯია
1389,ი.მ ლევანი ვადაქარია
1390,ლანდშაფტი და არქიტექტურა
1391,GТ თრეიდი
1392,დალი კაპანაძე
1393,შპს FiTec
1394,შპს ,,ჯი ეფ კომპანი"
1395,თ.ფ
1396,ბეთ გრუპ
1397,შპს "სანდასუფთავება"
1398,დგგდ
1399,ნინო ხომერიკი
1400,ვიოლეტა მინაძე
1401,გეგა ონიანი
1402,ჰამლეტი ღვინჯილია
1403,შპს სინათლის ქალაქი
1404,შპს მეგაპოლისი ჯორჯია
1405,ირაკლი ზარიძე
1406,გიორგი ვარძელაშვილი
1407,შპს სატურნი
1408,შპს მთაწმინდა 26
1409,L 200
1410,დომოქიმი
1411,ნათია 2010
1412,საიათნოვა ბაბერციანი
1413,შ.პ.ს. "ბალავერი"
1414,შპს გლ-21
1415,შპს ჯიბოვიჩი
1416,შპს Black Sea Marine Service
1417,ერეკლე მეგრელიშვილი
1418,ტრიადა-2008
1419,შურღაია ლუარა
1420,ზ&ზ
1421,Sps "sanitaruli dasufTaveba
1422,ამირან ჩიტაშვილი
1423,თეა გოგინავა
1424,საქართველოს ქაღალდის წარმოება
1425,შპს ზურა-2012
1426,''ზოია თოდუა"
1427,ჯინჭარაძე კახა
1428,შპს NND
1429,,,კრედო XXI"
1430,არქმშენი-2006
1431,ინკო
1432,გზები
1433,კეთილმოწყობის სამსახური
1434,საქართველოს საინჟინრო აკადემია "სამეცნიერო-ტექნიკური ცენტრი"
1435,შპს ლინი
1436,ნინო ხახუტაიშვილი
1437,ნინო ქემერტელიძე
1438,ორენჯ ფილდ
1439,MAPANEТ
1440,შპს იბბი
1441,გელა ჭუმბურიძე
1442,მიხეილი ონიაშვილი
1443,კავშირგაბმულობის საექსპლუატაციო ტექნიკური ფირმა
1444,მარინე ციცაგი
1445,შპს ,,კენარი"
1446,ლინეალი
1447,ხათუნა ჩიკვაიძე
1448,ბაგ ელექტრონიქს
1449,გზამშენებელი-13
1450,შპს "ტექნოჰაუს"
1451,ირიდა
1452,კახაბერ სტეფნაძე
1453,შპს LG GROUP
1454,ალექსანდრე დონაძე
1455,შპს ევროჰოლდინგი
1456,შპს ჯემი
1457,ganateba 2011
1458,შპს MJM
1459,შპს ბედეკი
1460,შპს თიბიეს თორი
1461,ვია ჯორჯია
1462,new city
1463,სოკარ ჯორჯია გაზი-კახეთი
1464,შპს „ქარდპრო“
1465,სასადილო მადლი
1466,შპს "პოლიგრაფ-სერვისი"
1467,შ.პ.ს ,,თიანეთის კეთილმოწყობისა და დასუფთავების სამსახური"
1468,ზურაბ ლაზიშვილი
1469,ვლადიმერ სალუქვაძე
1470,აგრო
1471,ამბროლაურის ავტოსერვისი
1472,შპს დელტა-ნეტი
1473,გიორგი ჯიბლაძე
1474,შპს გრამა ტეკ
1475,შპს "ბიზნეს ჯგუფი 2010"
1476,LLC "Plant"Pozhspetsmash"
1477,თ&ლ
1478,ნანა ბერიძე
1479,იმედა მაისურაძე
1480,შპს M GROUP
1481,სს"სტანდარტ დაზღვევა საქართველო"
1482,გურამ გოგბერაშვილი
1483,ვახტანგი მამუკაშვილი
1484,ზურაბ გათენაშვილი
1485,ჟუჟუნა გუნდაძე
1486,ევრადო
1487,შპს მშენებელი-5
1488,მერი შაინიძე
1489,დალი აბაშიძე
1490,კახეთის რეგიონალური სახანძრო საზოგადოება
1491,შპს ევრო-ჯორჯიან კომპანი
1492,შპს იმედი
1493,შპს აჭარის ავტონომიური რესპუბლიკის ონკოლოგიის ცენტრი
1494,ბათუმის სამშობიარო სახლი
1495,denta-luqsi
1496,იკა-2010
1497,სამედიცინო ასოციაცია ,,თანა"
1498,S group
1499,7 არხი
1500,ლაბორატორიული  კვლევის ცენტრი
1501,ბიო-მედი
1502,შპს პონტო კოლხი
1503,ავანგარდი
1504,ევროტექ ჰაუზი
1505,შპს ნატალი & კომპანი
1506,"ფოთი-ენერგო"
1507,სერვისი+
1508,ომარი უტიაშვილი
1509,შპს სკინიკი
1510,პეტრე ქემოკლიძე
1511,შპს ერკერი
1512,შპს დიზაინის ქარხანა ზებრა
1513,ციალა ქობლიანიძე
1514,ი.მ.სვეტლანა ხერიმიანი
1515,შპს  აგრო ექსპორტი
1516,შპს ზიაკო
1517,შპს სმარტ ლაბ.
1518,მაია შველიძე
1519,ნიკოლოზ გოგოლაძე
1520,ქალაქ ბათუმის სპორტული მედიცინისა და რეაბილიტაციის ცენტრი
1521,ქალაქმშენსერვისი
1522,შპს" იბერთმშენი"
1523,შპს "GREEN WORLD"
1524,შპს "რუსთავი 50"
1525,ვიქტორია სექიურითი
1526,კასა ტრეიდი
1527,შპს სამი ერთიანი
1528,შპს ავტო +
1529,თამაზ გოგიძე
1530,შპს Smarty
1531,ჯგუფი 4 x 4-Group 4 x 4
1532,მერაბ დავითაძე
1533,კრისტალი-ზ
1534,თბილისი ჯგუფი
1535,შპს არქიტექტურული ბიურო
1536,გის და დზ საკონსულტაციო ცენტრი გეოგრაფიკი
1537,შპს ს.გ.კ 2006
1538,არალი
1539,ვაჟა51
1540,მარიკო
1541,შპს ტრანსკავკასიის ენერჯი
1542,ჯორჯიან ლიფტსერვისი
1543,ამირან მურვანიძე
1544,შპს კავკასიის აკადემიური ცენტრი
1545,შპს საგანმანათლებლო ცენტრი უან ველდი
1546,საქართველოს იუსტიციის სასწავლო ცენტრი
1547,შპს M & Co consulting
1548,შპს პრაქტიკული ფსიქოლოგიის ცენტრი პიკი
1549,საქართველოს ადგილობრივი თვითმმართველი ერთეულების ფინანსისტთა ასოციაცია
1550,ირმა ვერულაშვილი
1551,ნათია +
1552,,,მიკრობიოლოგი"
1553,მულტიტესტი
1554,პრომოთე
1555,აუდიტი და ბიზნეს კონსალტინგი
1556,ზაქრო ბარათაშვილი
1557,შპს ბომბორა
1558,შპს მოურავი +
1559,ორიგინალ პლიუსი
1560,შპს ბი & ეიჩ სსბიაი
1561,დემეტრე 96
1562,შუქური მელითაური სასკოლო ინვენტარი
1563,შპს მამული 07
1564,შპს SADS Group
1565,შპს "პროექტი"
1566,შპს დიდოსტატი 2001
1567,ჯი ენ პროექტი
1568,შპს ბიზნეს ჯგუფი
1569,უტა
1570,MPOOL
1571,გულბათი
1572,შპს თოდა
1573,ჰიდროტექნოლოგიური ჯგუფი
1574,ა ენდ ზ ლოჯისტიკი
1575,ალავერდიXXII
1576,"კონვერტექსი"
1577,გუმბათი7
1578,იბერია21
1579,WEST  GROUP   XXI
1580,გეგი
1581,შპს უჯარმა
1582,ნინო კეჭაყმაძე
1583,შპს ჯეოგლობალი
1584,პატრიკეთი
1585,გეო ნატურალი
1586,იასონი დავითაშვილი
1587,შალვა იოსელიანი
1588,ჯეორესეტი
1589,"გლობალ ერთი"
1590,პისიშოპ.ჯი
1591,შპს. "გარდაბნის საგზაო სამმართველო"
1592,შ.პ.ს. "ამირანი"
1593,ელმშენი-77
1594,მედეა მჭედლიშვილი
1595,გზატკეცილი+
1596,მარინე კოპალიანი
1597,ვალერი ჭიჭინაძე
1598,შპს ჰაიდელბერგ ჯორჯია
1599,მადონა ბენიძე
1600,შპს აი-სი-ი-ეს ICES
1601,შპს წყაროს თავი
1602,შპს კანაე
1603,შპს ირთანი
1604,შპს ლადა
1605,შპს LIGHT
1606,,,სკანერი''
1607,განათება
1608,გზამკვლევი 2001
1609,ქეთევან დიმიტრიადი
1610,აჭარის კინოლოგიური კავშირი ,,ბონი"
1611,შპს კახაბერი 2012
1612,შპს "სპორტული მაღაზია ჩემპიონი"
1613,ჰოვიკ ღუკასიან
1614,შპს პოლიგრაფ 2010
1615,აისი 2010
1616,შპს "საბი"
1617,შპს ჯეოგრუპ ოცდამეერთე
1618,ფარნაოზ ყიფიანი
1619,შპს როიალ არტ ჯგუფი Royal Art Group
1620,შპს ALTI
1621,იბერია G
1622,სამშენებლო ჯგუფი
1623,ხომერიკი და კომპანია
1624,სი-ეს-ემ ბიზნეს ჯგუფი
1625,გოგი სილაგაძე
1626,ნიუმშენი
1627,ტოტალი+1
1628,კადასტრი XXI
1629,ბიარტი
1630,დავით გოროზია
1631,ტერმინალი
1632,"მ.ცაგარელის სამეანო-გინეკოლოგიური კაბინეტი"
1633,შპს გენგეო
1634,ივანე ჯავახიშვილის სახელობის თბილისის სახელმწიფო უნივერსიტეტი
1635,გელა ქათიბაშვილი
1636,შპს საქართველოს სერვისკომპანი+
1637,შ.პ.ს. დეზინფექციის, დეზინსექციის, დერატიზაციისა და სტერილიზაციის სპეცილაიზირეული ეპიდ.ზედამხედველობის ცენტრი
1638,შპს სუფთა სახლი
1639,მამუკა დარჩია
1640,შოთა ჩიხლაძე
1641,გრიგოლ მახარაძე
1642,გზამშენპროექტი
1643,ნიკოლოზ ბუტიკაშვილი
1644,ვლადიმერი პოზოიანი
1645,ალექსანდრე მათიაშვილი
1646,ჯემალ ოქროპირიძე
1647,შპს "გლობუსი"
1648,თეიმურაზ დიასამიძე
1649,ბელა ასანიძე
1650,მოდერნ გრაფიკი
1651,ზაზა ლაზიშვილი
1652,ნორაირ ჯეირანიან
1653,სტეფანე ალხაზაშვილი
1654,შპს ენერჯი ბაზა №1
1655,იამზე ფირცხელანი
1656,ფოთის ტელევიზიის მოყვარულთა კლუბი
1657,შპს მბმ–პოლიგრაფი
1658,დავით ახალკაცი
1659,ანჯ-მეტალი
1660,არადანი
1661,შპს ლითონკონსტრუქცია
1662,შპს სიქსთი
1663,nukri beridze
1664,კესანე
1665,"მეგა ფასად ქლინინგი"
1666,ი/მ ემზარ ჯიქია
1667,შპს ჯგუფი ელიტა
1668,შპს TF Company
1669,პროფილაქტიკური სადეზინფექციო სამსახური
1670,შპს  VENUS
1671,ინტერტექნიქსი
1672,შ.პ.ს. ,,ავტოგზა-2000"
1673,შ.პ.ს. „სტანდარტმეტრ ჯგუფი“
1674,ნიუ კომუნალ სერვისი
1675,გაზტექმშენი
1676,იკორთა_2007
1677,კანუდოსი
1678,ტე-ვე-კა
1679,შპს კომპანია მალექსი
1680,შ.პ.ს.,,ტაო"
1681,დიასი 2007
1682,შპს საბა-2012
1683,გროსო
1684,შპს "წარაქვი"
1685,შპს  ავტოკლასი
1686,შპს მეტრო სერვის +
1687,მზია დარახველიძე
1688,შპს "კომპიუტერული სერვის ცენტრი"
1689,მარიოტა
1690,როინ კალანდია
1691,საბა2000
1692,ირაკლი ნაცვლიშვილი
1693,შპს KL Group
1694,ნიუ ვორლდ ლაინ
1695,ავთანდილ ოსაძე
1696,მანუჩარ ფუტკარაძე
1697,შპს ჰასკო +
1698,ჯეოსპორტი
1699,შპს დი-აი-ბი ჯგუფი
1700,ი.მ.  ქალდანი ეკატერინე
1701,ნიაღვარი
1702,MGA
1703,შპს რუფ სერვისი
1704,შპს GMG
1705,თამაზი ნოზაძე
1706,ძველი ქალაქი
1707,ვაგნერ ოღიაშვილი
1708,შპს ,,ბათესტა"
1709,ეტლი2006
1710,შპს ლაით ჰაუსი
1711,ჯი-თი-აი
1712,ირაკლი კასრაძე
1713,ლ.ი.ო.
1714,შპს მშენი
1715,ეძანი
1716,შპს ელგასი
1717,ი.მ. "თეა მოდებაძე"
1718,ოთარ თვალაშვილი
1719,შიუკაშვილი ვახტანგ
1720,ზაქარია თათარაშვილი
1721,ომარ კევლიშვილი
1722,ი/მ ამირან ბუხრიკიძე
1723,შპს ბლექ ენდ ვაით სოლუშენს
1724,შპს ინტელკომ ჯგუფი
1725,შელტეკ საქართველო
1726,გელანია
1727,ინდ აბრამიან
1728,დათო შამუგია
1729,ჩაინა თრეიდ კომპანი
1730,დივაისი
1731,შ.პ.ს ესპო
1732,შპს TZI company
1733,იზოლდა კვირიკაძე
1734,იმედი შალამბერიძე
1735,ეს სი თრეველ
1736,შპს  ბი თი ელი
1737,საქართველოს ინტელექტ-კლუბი "რა? სად? როდის?"
1738,"ნაისი"-2009
1739,ი/მ ლეილა სულაბერიძე
1740,SEFEROGLU
1741,შპს სიტყვა
1742,სერმა
1743,შპს I.M.T.C.
1744,შპს lazo
1745,ლაბ დისტრიბუცია
1746,მიხეილ ქართლელიშვილი
1747,საქართველოს ცენტრალური კავშირგაბმულობის კორპორაცია
1748,შპს "აუდიტ-რეფორმატორი"
1749,აკაკი ფუტკარაძე
1750,საპროექტო-სამშენებლო კომპანია ,,დიზაინ-დ''
1751,შპს ეფემჯი სოფტ
1752,გამომცემლობა კოლორი
1753,არჩილი დალაქიშვილი
1754,აბრამი ჩაბალოშვილი
1755,ზაბილონი ცუკილაშვილი
1756,ისი საქართველო
1757,შპს მიშა მოტორსი
1758,სს საქართველოს სოფლის მეურნეობის კორპორაცია
1759,მშენებელი XXI
1760,შპს ენ ჯგუფი 2009
1761,ნაგ ჯეორჯია
1762,ტრადოსი
1763,არქიტექსი
1764,მარგი დიზაინი
1765,კახა კანდელაკი
1766,ნანა ქადიეშვილი
1767,შპს "სენა ავტო სერვისი"
1768,არქმშენპროექტი+
1769,საქველმოქმედო ფონდი ,,საქართველოს კარიტასი"
1770,აჟური
1771,მერაბ კონცელიძე
1772,ი/მ სპარტაკ თოდუა
1773,"მედეა"
1774,ვალეტე
1775,ელიტ დენტი +
1776,შპს ნალუსია
1777,მუხა-გ
1778,ანზორ სულხანიშვილი
1779,ვალერიან ტოროტაძე
1780,შპს ბარაქა 2012
1781,ნიუ გრუპი
1782,შპს I GPS ოპერატორი
1783,შპს ევროგაზი
1784,შპს გაზ იმპექსი
1785,შპს L&N company
1786,შპს მშენებელი 2
1787,ბურჯი XXI
1788,მშენებელი 2009
1789,შპს დემა სტილი
1790,ნიკოლოზ ლაფაური
1791,FIN-ESTATE
1792,არქეოპოლისი
1793,სახელმწიფო სამშენებლო კომპანია
1794,შპს ინოვაცია 555
1795,გურამ მურაკაშვილი
1796,ქეთევან ბრაგვაძე
1797,შპს მელე
1798,კახი ბურდიაშვილი
1799,კახაბერი გვეტაძე
1800,შპს ''თბილმშენი-3''
1801,ქალაქმშენსერვისი
1802,ტმტ
1803,შპს გაზ-ენერჯი
1804,შპს გაზლენდი
1805,ზვიად ქარცივაძე
1806,ინდ. მეწარმე გივი ზოიძე
1807,სტოილ
1808,შანგო გელაშვილი
1809,გელა გელაშვილი
1810,ანასტასია გელდიაშვილი
1811,შპს ვერელი +
1812,,,საგზაო სამშენებლო სამმართველო №1"
1813,ს/ს "თბილისი"
1814,ერკერი
1815,"ნდს მშენებლობა"
1816,შპს AWARD
1817,აქსელი
1818,შპს GGS
1819,"მწვანე სერვისი"
1820,შპს Georgian Trade Agency
1821,შპს GREEN WORKS
1822,შპს Royal servise
1823,გეო სერვის
1824,შპს ელიტ ჯგუფი
1825,შ. პ. ს. ''პროფდეზი"
1826,შპს თეატრი მეორე სართულზე
1827,შპს ვექტორი
1828,შპს დემონტაჟი
1829,გერმანულ-ქართული სამშენებლო საზოგადოება
1830,მიხეილ შიოშვილი
1831,ელენე ჟვანია
1832,სანდრიკა 2008
1833,შპს ინსტალ +
1834,შპს ახალი მშენებლობა
1835,შპს ნიუ თაიმ 2011
1836,ფოტოსამყარო
1837,შპს "ლაშა 2007"
1838,შ.პ.ს. ხულოს სანდასუფთავება
1839,ი/მ აკაკი აბაშიძე
1840,სხივი
1841,შპს ,,ჯორჯიან პოლიგრაფ სერვისის''
1842,მამუკა კვიკვინია
1843,ნინო ჭეჟია
1844,შპს ერედვი 2008
1845,შპს კაპიტალ +
1846,ონის კომუნალური სამსახური
1847,ორიონ ტექნოლოჯი
1848,შპს mobi-star
1849,ემ ენდ ჯი თრანსლეით სერვისი
1850,შპს მეგა შოპი
1851,წმინდა ეკატერინეს სახელობის სათნოების სავანე
1852,შპს ნიკა
1853,შ.პ.ს. ,,G.I.E."
1854,შპს ლაგი
1855,ინდ მეწარმე ნუგზარ დავითაძე
1856,აი-თი-ჯი
1857,შ.პ.ს. "საკონსულტაციო ჯგუფი RG"
1858,მიწისა და უძრავი ქონების პროფესიონალთა ასოციაცია
1859,შპს NOVA ARCHITECTS
1860,შ.პ.ს.''პროგრეს-2002''
1861,,,გალაქტიკა-ბ"
1862,Global Investment Group XXI
1863,შპს იმპერიალი
1864,ი/მ კობა ნადირაძე
1865,იოსები იმერლიშვილი
1866,ბეარინგ.ჯი
1867,შპს შარაგზა 2009
1868,პირამიდა ჯი
1869,რომსატი
1870,შპს AUTOMANIA
1871,შპს   ოდა
1872,შპს VINCCI
1873,შპს "ეს სერვისი"
1874,,შ.პ.ს.  ,,საბა"
1875,იოსები დესპოტაშვილი
1876,შპს მცხეთის სატრანსპორტო გაერთიანება
1877,შპს VIP Service
1878,ი/მ თედო ზაველური
1879,მეგავატ.ჯი
1880,სულიკო ვერულიძე
1881,გოგი ჩოკორაია
1882,"მარინე აფხაზიშვილი"
1883,შპს New Star
1884,აკაკი სიდამონიძე
1885,ლალი მამუკაშვილი
1886,გიორგი კეჟერაშვილი
1887,VIVA GROUP
1888,ავერი საქართველო
1889,აი-თი ლოჯიქი
1890,კალიფსო თრეველი
1891,თეგეტა თრაქ ენდ ბას
1892,შპს დუსან ჯორჯია
1893,ვიურტ გეორგია
1894,"თეთრიწყარო ტრანსი"
1895,შპს მობიტელი
1896,მალხაზ ჯოლია
1897,გიორგი იმერლიშვილი ჩუმასტერი
1898,ნათება 2010
1899,HB ეიჩ ბი ჯორჯია
1900,რეალშენი
1901,ნიუ პაუერ
1902,დია კონსტრაქშენ კომპანი
1903,შპს ბარბარე
1904,შპს ხუროთმოძღვარი
1905,გია მოსიძე
1906,შპს ამბარი
1907,მანანა ვერულიძე
1908,ალზირა
1909,To-Be 2012
1910,შპს ხვამლი
1911,შპს პრიმო
1912,ივეტა დოლაკიძე
1913,გოგი ციცხვაია
1914,ლაშა ღამბაშიძე
1915,შპს ,,მედაირი"
1916,შპს ლუზი-კომპანი
1917,NOVAMED GEORGIA
1918,შპს დექსუს ქონსთრაქშენ მენეჯმენტ
1919,მანანა ვირუბოვი
1920,პაატა შარაშიძე
1921,ნუკრი ბაღათურია
1922,თეიმურაზ გელაშვილი
1923,ლალი თედიაშვილი
1924,თამარ ხითარიშვილი
1925,ავთანდილ მერაბიშვილი
1926,აკაკი ხაჩიძე
1927,შ.პ.ს. ,,ვასაძის პური"
1928,ჯეთფათჩერ ჯორჯია
1929,ზურაბ გოგელია
1930,ლიდერი
1931,ნათება
1932,ავთანდილ კრომლიდი
1933,აიდიეს ბორჯომი თბილისი
1934,შ.პ.ს. ,,გოლდი''
1935,გიორგი კაკაშვილი
1936,მარკეტინგული ცენტრი ტერრა მედია
1937,სადაზღვევო კომპანია "ტაო"
1938,წყალტუბოგზასერვისი
1939,ჯეოლენდი
1940,ესტატე ქარქუსაშვილი
1941,ქიმიოთერაპიისა და იმუნოთერაპიის კლინიკა მედულა
1942,საქართველოს ონკოლოგიის ნაციონალური ცენტრი
1943,ხორანთა+
1944,იოსებ წიკლაშვილი
1945,შ.პ.ს. ერა 2011
1946,შპს მ & შ კომპანი
1947,შპს HD kompani
1948,შპს ვაგი კონსტრაქშენ გრუპ
1949,ნიჟა ხომერიკი
1950,ზურაბ მელიქიძე
